CATEGORY,NAME,Lat,Long
Leisure,Park:Keaney Park,-122.110,47.620
Leisure,Park:Jonathan Hartman Park,-122.109,47.691
Leisure,Park:Tam O'Shanter Park,-122.106,47.625
Leisure,Fishing,-122.101,47.643
Leisure,Park:Ferguson Park,-122.097,47.930
Leisure,Park:Timberlake Park,-122.095,47.568
Leisure,Playground,-122.094,48.018
Leisure,Beach:Rosemont Beach,-122.092,47.621
Leisure,Park:Sportsman Park,-122.088,47.665
Leisure,Park:East Arlington Regional Park,-122.083,48.181
Leisure,Attraction:Fantastic Erratic,-122.080,47.530
Leisure,Park:Farrel McWhirter Park,-122.080,47.696
Leisure,Park:Silver Lake Park,-122.073,48.968
Leisure,Park:Grandview Recreation Center,-122.069,48.250
Leisure,Beach:Alexander Beach,-122.066,47.569
Leisure,Park:Lake Sammamish State Park,-122.060,47.560
Leisure,Park:Ainsworth State Park,-122.057,45.592
Leisure,Park:East Green River Park,-122.054,47.285
Leisure,Park:Squak Mountain State Park Natural Area,-122.047,47.510
Leisure,Park:Lake Wilderness Park,-122.040,47.380
Leisure,Park:Sammamish Commons Park,-122.039,47.602
Leisure,Park:Sister Rocks Research Natural Area,-122.039,45.941
Leisure,Park:Pine Lake Park,-122.039,47.587
Leisure,Park:Farmers Park,-122.039,47.209
Leisure,Park:Fernwood Park,-122.035,47.364
Leisure,Park:McLoughlin State Park,-122.028,45.604
Leisure,Park:Flaming Geyser State Park,-122.023,47.272
Leisure,Park:Mahler Park,-122.018,47.212
Leisure,Park:Lake Francis Park,-122.017,47.422
Leisure,Park:Cedar Flats Natural Area,-122.016,46.104
Leisure,Park:Beacon Rock State Park,-122.016,45.662
Leisure,Park:Black Diamond Bridge Site State Park,-122.004,47.276
Leisure,Park:Black Diamond Bridge State Park,-122.001,47.275
Leisure,Park:Flowing Lake Park,-121.989,47.955
Leisure,Park:Duvall Park,-121.987,47.721
Leisure,Park:John B Yeon State Park,-121.987,45.620
Leisure,Park:Taylor Park,-121.983,47.736
Leisure,Park:Taylor Park,-121.983,47.736
Leisure,Park:Perrigone Memorial Park,-121.980,48.091
Leisure,Cinema,-121.976,47.866
Leisure,Park:Levdansky County Park,-121.976,47.400
Leisure,Park:Skykomish River Centennial Park,-121.972,47.846
Leisure,Park:Wind River Natural Area,-121.971,45.829
Leisure,Park:Green River Gorge State Park,-121.968,47.290
Leisure,Park:Green River Gorge Conservation Area,-121.965,47.293
Leisure,Park:Al Borlin Park,-121.964,47.852
Leisure,Park:King County Enumclaw Park,-121.955,47.197
Leisure,Attraction:Granite Falls and Fish Ladder,-121.954,48.103
Leisure,Park:Bonneville State Park,-121.953,45.632
Leisure,Park:Nolte State Park,-121.939,47.270
Leisure,Park:Wind River Arboretum,-121.935,45.799
Leisure,Park:MacDonald Memorial Park,-121.926,47.646
Leisure,Park:John MacDonald Tolt River Park,-121.923,47.642
Leisure,Park:Columbia Gorge Recreation Area,-121.915,45.641
Leisure,Park:Upper Wind River Winter Sports Area,-121.914,45.999
Leisure,Park:Lake Roesiger Park,-121.913,47.981
Leisure,Park:Valley Memorial Park,-121.913,47.644
Leisure,Park:Loutsis Park,-121.912,47.649
Leisure,Park:Sheridan State Park,-121.907,45.649
Leisure,Park:Kanaskat-Palmer State Park,-121.903,47.318
Leisure,Park:Marine Memorial Airplane Crash Monument,-121.898,46.802
Leisure,Park:Tollbridge Park,-121.897,45.662
Leisure,Park:Kanaskat-Palmer Recreation Area,-121.892,47.317
Leisure,Park:Fall City Community Park,-121.890,47.570
Leisure,Park:Sunset Park,-121.889,46.879
Leisure,Recreation ground,-121.885,48.081
Leisure,Park:Mount Rainier National Park,-121.885,46.883
Leisure,Park:Klapatche Park,-121.873,46.835
Leisure,Park:Aurora Park,-121.864,46.840
Leisure,Nature reserve:Moss Lake Natural Area,-121.846,47.698
Leisure,Attraction:Snoqualmie Falls,-121.837,47.541
Leisure,Park:Rudolf Reese Park,-121.829,47.863
Leisure,Park:Centennial Park,-121.825,47.870
Leisure,Park:Lang Forest State Park,-121.823,45.697
Leisure,Park:Gardner Weeks Park,-121.789,47.493
Leisure,Park:Si View County Park,-121.784,47.491
Leisure,Park:E J Roberts Park,-121.774,47.496
Leisure,Park:Wyeth State Park,-121.771,45.690
Leisure,Park:Upper Skagit Garden Club Park,-121.745,48.541
Leisure,Park:Gold Basin Recreation Area,-121.733,48.079
Leisure,Park:Lindsey Creek State Park,-121.728,45.685
Leisure,Park:Chester Morse Monument,-121.724,47.397
Leisure,Park:Stevens-Van Trump Historical Monument,-121.716,46.794
Leisure,Park:Twin Falls State Park,-121.704,47.446
Leisure,Attraction:Twin Falls,-121.698,47.445
Leisure,Park:Federation Forest State Park,-121.693,47.154
Leisure,Park:Starvation Creek State Park,-121.689,45.688
Leisure,Park:Kingsley Reservoir County Park,-121.673,45.640
Leisure,Park:Squire Creek Park,-121.673,48.272
Leisure,Park:Wallace Falls State Park,-121.670,47.874
Leisure,Park:Viento State Park,-121.668,45.694
Leisure,Park:Big Cedars County Park,-121.643,45.801
Leisure,Park:Wygant State Park,-121.641,45.692
Leisure,Park:Vinzenz Lausmann State Park,-121.629,45.693
Leisure,Park:Seneca Fouts Memorial State Park,-121.620,45.704
Leisure,Park:Rockport State Park,-121.615,48.488
Leisure,Park:DOT City Park,-121.608,48.255
Leisure,Park:Nels Bruseth Memorial Park,-121.603,48.255
Leisure,Park:Nels Bruseth Memorial Garden,-121.602,48.260
Leisure,Park:Backman County Park,-121.588,48.236
Leisure,Park:Oak Grove County Park,-121.585,45.661
Leisure,Park:Tucker County Park,-121.562,45.652
Leisure,Park:Ruthton County Park,-121.562,45.709
Leisure,Park:Mann Park,-121.535,45.707
Leisure,Park:Guler Mount Adams County Park,-121.534,45.997
Leisure,Park:Morrison Park,-121.533,45.714
Leisure,Park:Jackson Park,-121.526,45.703
Leisure,Park:Coe Park,-121.525,45.705
Leisure,Park:Waucoma Park,-121.525,45.709
Leisure,Park:Eliot Park,-121.515,45.700
Leisure,Park:Winans Park,-121.512,45.708
Leisure,Park:Wilson Park,-121.511,45.705
Leisure,Park:Port Marina Park,-121.507,45.711
Leisure,Park:Panorama Point County Park,-121.501,45.687
Leisure,Park:Fort Tilton Historical Marker,-121.491,47.319
Leisure,Park:Rheingarten Park,-121.487,45.729
Leisure,Park:Historic Columbia River Highway State Trail,-121.487,45.703
Leisure,Park:The Little City Park,-121.487,45.728
Leisure,Park:Firemen's Park,-121.482,45.727
Leisure,Park:Pioneer Park,-121.481,45.728
Leisure,Park:Mamie and Francis Gaddis Park,-121.477,45.734
Leisure,Park:Jewett Creek Park,-121.472,45.727
Leisure,Beach:Koberg Beach,-121.468,45.699
Leisure,Park:Koberg Beach State Park,-121.456,45.696
Leisure,Park:Memaloose State Park,-121.333,45.696
Leisure,Park:Whitcomb Cabin,-121.331,45.936
Leisure,Park:Conboy Lake National Wildlife Refuge,-121.318,45.958
Leisure,Park:Mayer State Park,-121.270,45.676
Leisure,Park:North Cascades National Park,-121.252,48.667
Leisure,Park:Lake Easton State Park,-121.201,47.255
Leisure,Park:Sorosis Park,-121.195,45.591
Leisure,Park:Thompson Park,-121.192,45.604
Leisure,Park:Howe Park,-121.173,45.592
Leisure,Park:Mineral Park,-121.165,48.463
Leisure,Park:Hess Park,-121.141,45.617
Leisure,Park:Ross Lake National Recreation Area,-121.135,48.733
Leisure,Park:Seufert County Park,-121.128,45.610
Leisure,Park:Horsethief Lake State Park,-121.105,45.645
Leisure,Park:Boston Glacier Research Natural Area,-121.060,48.497
Leisure,Park:Avery Recreation Area,-121.037,45.663
Leisure,Park:Recreation Area,-121.037,45.663
Leisure,Park:Celilo Park,-120.962,45.650
Leisure,Park:Fir Creek Recreation Area,-120.951,47.852
Leisure,Park:Loggers Field,-120.948,47.190
Leisure,Park:Deschutes River State Park,-120.908,45.632
Leisure,Park:Deschutes River Scenic Waterway,-120.907,45.626
Leisure,Park:A J Bolon Historic Monument,-120.885,45.997
Leisure,Park:North Cascade Primitive Area (historical),-120.857,48.886
Leisure,Park:Fort Simcoe Historical State Park,-120.836,46.342
Leisure,Park:Fort Simcoe State Park,-120.836,46.342
Leisure,Park:Maryhill State Park,-120.827,45.683
Leisure,Park:Econe Park,-120.818,45.825
Leisure,Park:Oak Creek State Wildlife Area,-120.812,46.727
Leisure,Park:Nalon Creek Game Reserve,-120.808,47.748
Leisure,Park:Oak Creek State Wildlife Area,-120.753,46.873
Leisure,Park:Rufus Community Center,-120.738,45.694
Leisure,Park:Lake Wenatchee State Park,-120.728,47.812
Leisure,Park:Wasco City Park,-120.700,45.592
Leisure,Park:Wasco Depot Park,-120.699,45.591
Leisure,Park:Brooks Memorial State Park,-120.675,45.988
Leisure,Park:Leavenworth Winter Sports Area,-120.668,47.614
Leisure,Park:Le Page Park,-120.651,45.728
Leisure,Park:Lake Chelan National Recreation Area,-120.635,48.367
Leisure,Park:Lower Naches Community Park,-120.603,46.659
Leisure,Park:Albert Philippi Park,-120.599,45.706
Leisure,Park:Indian Painted Rocks State Park,-120.584,46.630
Leisure,Park:Gilbert Park,-120.573,46.603
Leisure,Park:West Side Park,-120.557,46.995
Leisure,Park:Kiwanis Park,-120.548,47.005
Leisure,Park:L T Murray State Wildlife Recreation Area,-120.543,46.818
Leisure,Cinema:Gran Meridian Theaters,-120.541,46.983
Leisure,Park:Palm Park,-120.540,46.648
Leisure,Park:Reservation Memorial Park,-120.538,46.449
Leisure,Park:Franklin Park,-120.536,46.594
Leisure,Park:Memorial Park,-120.536,46.998
Leisure,Park:Legion Park,-120.536,46.656
Leisure,Park:Wixon Park,-120.534,46.651
Leisure,Park:Reed Park,-120.532,46.989
Leisure,Park:Mountain View Park,-120.531,46.988
Leisure,Park:Milroy Park,-120.529,46.603
Leisure,Park:Larson Park,-120.528,46.587
Leisure,Park:Whitney Park,-120.527,46.993
Leisure,Park:Carlon Park,-120.526,46.663
Leisure,Park:Elks Memorial Park,-120.525,46.615
Leisure,Park:Lions Park,-120.514,46.595
Leisure,Park:Broadway Park,-120.514,46.573
Leisure,Park:Ahtanum Youth County Park,-120.512,46.558
Leisure,Park:Miller Park,-120.505,46.610
Leisure,Park:Kiwanis Park,-120.485,46.601
Leisure,Park:Fullbright Park,-120.483,46.539
Leisure,Park:John Simpson Memorial Park,-120.476,47.517
Leisure,Park:Cahalan Park,-120.475,46.571
Leisure,Park:Natatoruim Park,-120.473,47.521
Leisure,Park:Olmstead Place State Park,-120.472,46.970
Leisure,Park:Ardetta Park,-120.470,47.522
Leisure,Park:John Day Scenic Waterway West,-120.469,45.916
Leisure,Attraction:Aplets and Cotlets,-120.469,47.521
Leisure,Park:Cashmere Avenue Park,-120.461,47.521
Leisure,Park:Yakima Sportsmen State Park,-120.458,46.591
Leisure,Park:Old Oregon Trail Monument,-120.415,45.589
Leisure,Park:Wenatchee River County Park,-120.408,47.482
Leisure,Park:Triangle Park,-120.323,47.414
Leisure,Park:Swakane State Wildlife Area,-120.318,47.546
Leisure,Park:Colockum State Wildlife Area,-120.314,47.240
Leisure,Park:Riverfront Park,-120.310,47.430
Leisure,Park:Lincoln Park,-120.306,47.403
Leisure,Park:Locomotive Park,-120.301,47.410
Leisure,Attraction:Great Northern Steam Locomotive,-120.301,47.410
Leisure,Cinema:Vue-Dale Drive-In,-120.300,47.401
Leisure,Park:Twenty-Five Mile Creek State Park,-120.260,47.987
Leisure,Attraction:Teapot Dome Service Station,-120.235,46.387
Leisure,Park:Silicosaska Park,-120.218,47.668
Leisure,Park:Entiat State Wildlife Area,-120.216,47.755
Leisure,Park:Will Risk Memorial Park,-120.214,47.671
Leisure,Park:Earl Snell Memorial Park,-120.203,45.720
Leisure,Park:Alkali Park,-120.201,45.718
Leisure,Park:Hisey Park,-120.196,46.335
Leisure,Park:Lake Chelan State Park,-120.193,47.871
Leisure,Park:Arlington State Park,-120.173,45.748
Leisure,Park:Weatherford Historical Monument,-120.166,45.622
Leisure,Park:Methow Wildlife Area,-120.151,48.558
Leisure,Park:Quilomene Wildlife Recreation Area,-120.151,47.098
Leisure,Park:Pearrygin Lake State Park,-120.143,48.490
Leisure,Beach:Minneapolis Beach,-120.119,47.852
Leisure,Park:Toppenish National Wildlife Refuge,-120.118,46.283
Leisure,Park:Schaake State Wildlife Recreation Area,-120.095,47.005
Leisure,Park:Rock Island State Park,-120.093,47.352
Leisure,Picnic spot:Pioneer Park,-120.072,47.647
Leisure,Cinema:Nifty Theatre,-120.070,47.647
Leisure,Park:Lakeside City Park,-120.054,47.837
Leisure,Park:Methow Wildlife Recreation Area,-120.053,48.425
Leisure,Park:Chelan County Park,-120.031,47.827
Leisure,Park:Chelan River Park,-120.026,47.834
Leisure,Park:Lakeshore Park,-120.026,47.845
Leisure,Park:Sunnyside State Wildlife Recreation Area,-120.026,46.243
Leisure,Park:Ginkgo Petrified Forest State Park,-120.002,46.949
Leisure,Park:Crescent Bar Recreational Area,-119.996,47.209
Leisure,Park:Wanapum Recreation Area,-119.991,46.908
Leisure,Park:Long Park,-119.987,47.804
Leisure,Cinema:Grand Cinemas - Yakima Valley,-119.975,46.308
Leisure,Park:Quesna County Park,-119.968,45.812
Leisure,Park:Priest Rapids Wildlife Recreation Area,-119.964,46.735
Leisure,Park:Gallagher Flat State Wildlife Recreation Area,-119.950,47.856
Leisure,Park:Alta Lake State Park,-119.942,48.028
Leisure,Park:Ice Caves State Park (historical),-119.933,47.911
Leisure,Park:Westside Park,-119.911,46.255
Leisure,Park:Stassen Park,-119.908,46.249
Leisure,Park:Sunnyside Wildlife Recreation Area,-119.894,46.198
Leisure,Park:Deer Park,-119.881,48.927
Leisure,Park:Indian Dan State Wildlife Recreation Area,-119.861,48.112
Leisure,Park:Goodenough Park,-119.857,48.967
Leisure,Park:Crow Butte State Park,-119.851,45.855
Leisure,Park:Fourteen Mile Recreation Site,-119.833,48.910
Leisure,Park:Central Ferry State Wildlife Recreation Area,-119.814,48.042
Leisure,Park:Pixley Sportsman Park,-119.808,48.391
Leisure,Park:Umatilla National Wildlife Refuge,-119.791,45.857
Leisure,Park:Inning Field,-119.785,48.093
Leisure,Park:Farrand Park,-119.776,46.204
Leisure,Park:Conconully State Park,-119.755,48.555
Leisure,Park:Conconully National Wildlife Refuge,-119.745,48.535
Leisure,Park:Chiliwist State Wildlife Recreation Area,-119.738,48.298
Leisure,Park:Bridgeport Bar State Wildlife Recreation Area,-119.735,48.078
Leisure,Park:Foster Creek Wildlife Recreation Area,-119.704,47.905
Leisure,Park:Boardman Marina Park,-119.704,45.846
Leisure,Park:Crab Creek Habitat Management Area,-119.686,46.861
Leisure,Park:Chief Joseph State Park,-119.684,48.071
Leisure,Park:Sinlahekin State Wildlife Recreation Area,-119.684,48.682
Leisure,Park:Sinlahekin Wildlife Recreation Area,-119.684,48.682
Leisure,Park:Fort Okanogan State Park,-119.678,48.098
Leisure,Park:Bridgeport Park,-119.677,48.011
Leisure,Park:Waterfront Park,-119.677,48.014
Leisure,Park:Rock Ridge Park,-119.674,48.012
Leisure,Park:North Columbia State Wildlife Recreation Area - Winchester Wasteway Unit,-119.636,47.136
Leisure,Park:Saddle Mountain National Wildlife Refuge,-119.628,46.688
Leisure,Park:Bridgeport State Park,-119.609,48.014
Leisure,Park:Umatilla National Wildlife Refuge,-119.601,45.900
Leisure,Park:Roundup Park,-119.596,48.350
Leisure,Park:Alma Park,-119.583,48.359
Leisure,Park:Oasis Park,-119.579,47.284
Leisure,Park:John Day Wildlife Management Area,-119.569,45.882
Leisure,Park:Desert Habitat Management Area,-119.559,46.996
Leisure,Park:Parkway Park,-119.544,47.311
Leisure,Park:Ephrata Heights Park,-119.539,47.318
Leisure,Park:Columbia National Wildlife Refuge,-119.537,46.851
Leisure,Park:Eastside Park,-119.519,48.410
Leisure,Park:Rattlesnake Slope State Wildlife Recreation Area,-119.518,46.360
Leisure,Park:Sunlake State Park,-119.512,47.463
Leisure,Park:John Day Wildlife Management Area,-119.511,45.934
Leisure,Park:Lake Lenore State Wildlife Management Area,-119.496,47.512
Leisure,Park:Irrigon Marina Park,-119.491,45.901
Leisure,Park:Marine Park,-119.491,45.901
Leisure,Park:Shady Park,-119.440,48.965
Leisure,Park:Horn Rapids County Park,-119.434,46.381
Leisure,Park:Lake Osoyoos State Park,-119.433,48.949
Leisure,Park:Lake Osoyoos State Park,-119.433,48.950
Leisure,Park:Wahluke Slope Habitat Management Area,-119.398,46.721
Leisure,Park:Potholes Habitat Management Area,-119.373,47.020
Leisure,Park:Sun Lakes State Park,-119.365,47.595
Leisure,Park:Dry Falls Heritage Area,-119.357,47.598
Leisure,Park:Potholes State Park,-119.351,46.979
Leisure,Park:Plymouth Park,-119.349,45.932
Leisure,Park:North Columbia Basin State Wildlife Recreation Area - Gloyd Seeps Unit,-119.333,47.285
Leisure,Park:Riverfront Park,-119.332,45.838
Leisure,Park:Umatilla Marina Park,-119.331,45.925
Leisure,Park:Steelhead Park,-119.330,45.832
Leisure,Park:Moses Lake State Park,-119.330,47.104
Leisure,Park:Volunteer Park,-119.317,45.841
Leisure,Park:W E Johnson Park,-119.313,46.280
Leisure,Park:Victory Square Park,-119.309,45.839
Leisure,Park:Paul Liddell Park,-119.304,46.277
Leisure,Park:Belt Park,-119.303,45.836
Leisure,Park:Butte Park,-119.303,45.847
Leisure,Park:Doctor Belt Park,-119.301,45.836
Leisure,Park:Theater Sports Park,-119.300,45.857
Leisure,Park:Westwood Park,-119.292,46.297
Leisure,Park:McKenzie Park,-119.291,45.838
Leisure,Park:Northside Park,-119.291,45.847
Leisure,Park:James J Lawless Park,-119.288,46.266
Leisure,Park:Summer Falls State Park,-119.287,47.500
Leisure,Park:Sunset Park,-119.285,45.848
Leisure,Park:Newport Park,-119.282,45.838
Leisure,Beach:McNary Beach,-119.282,45.929
Leisure,Park:Jefferson Park,-119.274,46.290
Leisure,Park:Seep Lakes Habitat Management Area,-119.273,46.930
Leisure,Park:McNary Beach Recreation Area,-119.271,45.930
Leisure,Park:Howard Amon Park,-119.271,46.274
Leisure,Park:Chamna Natural Preserve,-119.270,46.250
Leisure,Park:Leslie Groves Park,-119.266,46.300
Leisure,Park:Highland Park,-119.264,45.841
Leisure,Park:Riverview Natural Preserve,-119.257,46.255
Leisure,Park:Stratford Wildlife Recreation Area,-119.255,47.498
Leisure,Park:Columbia Point Marina Park,-119.254,46.263
Leisure,Park:Banks Lake Wildlife Recreation Area,-119.213,47.776
Leisure,Park:Chiawana Park,-119.211,46.247
Leisure,Park:Lawrence Scott Park,-119.203,46.225
Leisure,Park:Columbia Park,-119.191,46.230
Leisure,Playground,-119.183,46.194
Leisure,Park:Sanders Field,-119.177,46.215
Leisure,Park:John Day Park,-119.172,46.218
Leisure,Park:Hat Rock State Park,-119.165,45.915
Leisure,Park:Yelm Park,-119.151,46.213
Leisure,Park:Cold Springs National Wildlife Refuge,-119.149,45.864
Leisure,Park:Underwood Park,-119.147,46.205
Leisure,Park:Warehouse Beach Recreation Center,-119.141,45.920
Leisure,Park:Hatfield Park,-119.139,46.212
Leisure,Park:Steamboat Rock State Park,-119.133,47.863
Leisure,Park:Fruitland Park,-119.127,46.214
Leisure,Park:Keewaydin Park,-119.121,46.205
Leisure,Park:Sand Station Recreation Area,-119.120,45.922
Leisure,Park:Layton Park,-119.111,46.202
Leisure,Park:Edgar Brown Memorial Stadium,-119.111,46.235
Leisure,Park:Sylvester Park,-119.097,46.235
Leisure,Park:Martin Luther King Jr Community Center,-119.074,46.232
Leisure,Park:Northrup Canyon State Park,-119.061,47.873
Leisure,Park:Two Rivers Park,-119.045,46.187
Leisure,Park:Sacajawea State Park,-119.041,46.200
Leisure,Park:Coulee Playfield,-119.028,47.935
Leisure,Park:Scooteney Park Recreation Area,-119.024,46.695
Leisure,Park:Kennewick Game Farm (historical),-119.021,46.155
Leisure,Park:Hood Park,-119.015,46.212
Leisure,Park:North Park,-119.006,47.943
Leisure,Park:Poe Park,-119.000,46.578
Leisure,Park:Cole Park,-118.986,47.966
Leisure,Park:Crown Point State Park,-118.986,47.971
Leisure,Park:Douglas Park,-118.984,47.963
Leisure,Park:Mead Park,-118.976,47.966
Leisure,Park:Greene Memorial Field,-118.973,47.971
Leisure,Park:Hover Park,-118.970,46.105
Leisure,Park:McNary National Wildlife Refuge,-118.955,46.197
Leisure,Park:Fort Walla Walla Historical Monument,-118.909,46.084
Leisure,Park:Madame Dorion Memorial Park,-118.906,46.062
Leisure,Park:Wallula State Park,-118.905,46.066
Leisure,Park:Striker Park,-118.870,46.654
Leisure,Park:Pioneer Park,-118.855,46.657
Leisure,Park:Charbonneau Recreation Area,-118.846,46.255
Leisure,Park:Charbonneau Park,-118.844,46.255
Leisure,Park:Levey Landing Park,-118.839,46.279
Leisure,Park:Big Flat Habitat Management Unit,-118.785,46.301
Leisure,Park:Fishhook Park,-118.767,46.315
Leisure,Park:Curlew Lake State Park,-118.659,48.718
Leisure,Park:Frenchtown Monument,-118.509,46.051
Leisure,Park:Dollar Mountain Burn Game Preserve,-118.501,48.708
Leisure,Park:Athena Memorial Ball Park,-118.496,45.821
Leisure,Park:Duggor Park,-118.489,45.812
Leisure,Park:Whitman Mission National Historic Site,-118.462,46.041
Leisure,Park:Whitman Memorial,-118.460,46.042
Leisure,Park:Elliott Memorial Park,-118.425,45.812
Leisure,Park:Martin Field,-118.396,46.048
Leisure,Park:Yantis Park,-118.394,45.932
Leisure,Park:Kiwanis Park,-118.383,46.048
Leisure,Park:Freewater Park,-118.380,45.928
Leisure,Park:Lyons City Park,-118.377,46.042
Leisure,Beach:Carson Beach,-118.372,48.297
Leisure,Park:Fort Walla Walla Park,-118.364,46.048
Leisure,Park:Jefferson Park,-118.343,46.054
Leisure,Park:Borleske Stadium,-118.336,46.077
Leisure,Park:Tietan Park,-118.323,46.049
Leisure,Park:Wildwood Park,-118.318,46.070
Leisure,Park:Mill Creek Reservation State Wildlife Recreation Area,-118.260,46.065
Leisure,Park:Lyons Ferry State Park,-118.234,46.621
Leisure,Park:Palouse Falls State Park,-118.224,46.667
Leisure,Park:Sherman Creek State Wildlife Recreation Area,-118.180,48.605
Leisure,Park:Harris Park Recreation Site,-118.171,45.830
Leisure,Park:Preston Park,-118.153,46.271
Leisure,Park:Old Kettle Falls Recreation Site,-118.113,48.586
Leisure,Park:Saint Pauls Mission State Historical Site,-118.106,48.629
Leisure,Park:Lewis and Clark Trail State Park,-118.072,46.288
Leisure,Park:Lewis,-118.072,46.288
Leisure,Park:Williams Recreation Site,-117.967,48.752
Leisure,Park:Angus McDonald Park,-117.905,48.551
Leisure,Park:Robert Camp Memorial Track,-117.905,46.805
Leisure,Park:Douglass Falls Grange Park,-117.902,48.615
Leisure,Park:Colville City Park,-117.901,48.538
Leisure,Park:Fort Colville Historical Monument,-117.879,48.572
Leisure,Park:Sheep Creek Recreation Site,-117.835,48.961
Leisure,Park:Central Ferry State Park,-117.809,46.630
Leisure,Park:Kendall Monument,-117.760,46.247
Leisure,Park:Grande Ronde Scenic Area,-117.747,45.854
Leisure,Park:Historical Monument,-117.741,47.745
Leisure,Park:Captain J Mullan Historic Monument,-117.717,47.289
Leisure,Park:Chewelah City Park,-117.715,48.282
Leisure,Park:Camp Wooten State Park,-117.698,46.238
Leisure,Beach:Johnsons Beach,-117.677,47.179
Leisure,Park:Miller Park,-117.659,47.629
Leisure,Park:Spokane Battlefield State Park,-117.647,47.643
Leisure,Park:Wooten State Wildlife Recreation Area,-117.637,46.307
Leisure,Park:Wooten Game Reserve,-117.636,46.326
Leisure,Park:Tucannon Game Reserve,-117.636,46.246
Leisure,Park:Little Pend Orielle State Wildlife Area,-117.634,48.490
Leisure,Park:Tucannon Game Reserve (historical),-117.605,46.242
Leisure,Park:Salnave Park,-117.595,47.480
Leisure,Park:Sutton Park,-117.586,47.486
Leisure,Park:Little Pend Oreille National Wildlife Refuge,-117.583,48.514
Leisure,Park:Captain J Mullen Historical Monument,-117.576,47.344
Leisure,Park:Turnbull National Wildlife Refuge,-117.566,47.423
Leisure,Park:Riverside State Park,-117.535,47.743
Leisure,Park:Little Spokane River Park,-117.511,47.783
Leisure,Park:Aubrey L White Park,-117.502,47.782
Leisure,Park:Indian Rock Paintings State Park,-117.500,47.782
Leisure,Park:Grouse Flat State Wildlife Recreation Area,-117.495,46.012
Leisure,Park:Bowl and Pitcher Park,-117.495,47.696
Leisure,Park:Hite Park,-117.483,47.959
Leisure,Park:Albi Stadium,-117.483,47.706
Leisure,Park:Palisades Park,-117.481,47.666
Leisure,Park:Indian Canyon Park,-117.477,47.652
Leisure,Park:Perrins Field,-117.473,47.955
Leisure,Park:Indian Trail Park,-117.470,47.721
Leisure,Park:Finch Arboretum,-117.467,47.642
Leisure,Park:Webster Park,-117.466,47.695
Leisure,Park:Whittier Playground,-117.463,47.650
Leisure,Park:Arcadia Park,-117.461,47.953
Leisure,Park:Downriver Park,-117.459,47.680
Leisure,Park:Natatorium Park (historical),-117.458,47.674
Leisure,Park:High Bridge Park,-117.452,47.652
Leisure,Park:Coeur D'Alene Park,-117.444,47.654
Leisure,Park:Dragoon Creek State Park,-117.442,47.889
Leisure,Park:Chief Spokane Monument,-117.438,47.686
Leisure,Park:Gloven Field,-117.432,47.659
Leisure,Park:White Park,-117.428,47.660
Leisure,Park:Linwood Park,-117.427,47.727
Leisure,Park:Holmberg Park,-117.422,47.745
Leisure,Park:High Drive Parkway,-117.421,47.619
Leisure,Park:Riverfront Park,-117.418,47.662
Leisure,Theater:INB Performing Arts Center,-117.417,47.661
Leisure,Park:Ruth Park,-117.416,47.713
Leisure,Park:Franklin Park,-117.414,47.707
Leisure,Park:Mount Vista Park,-117.413,47.736
Leisure,Park:Clark Playfield,-117.412,47.694
Leisure,Park:Cowley Park,-117.412,47.650
Leisure,Park:Manito Playground,-117.410,47.632
Leisure,Park:Byrne Park,-117.407,47.695
Leisure,Park:Glass Playfield,-117.399,47.699
Leisure,Park:Mullan Military Road Historical Monument,-117.397,47.544
Leisure,Park:Pine River Park,-117.396,47.793
Leisure,Park:Nevada Park,-117.396,47.710
Leisure,Park:Grant Playground,-117.392,47.646
Leisure,Park:Mission Park,-117.391,47.671
Leisure,Beach:Sandy Beach,-117.386,48.040
Leisure,Park:Hays Park,-117.382,47.692
Leisure,Park:Rochester Heights Park,-117.381,47.707
Leisure,Park:East Side Youth Center,-117.377,47.651
Leisure,Park:Lincoln Park,-117.375,47.637
Leisure,Park:Jim Hill Park,-117.373,47.709
Leisure,Park:Courtland Playground,-117.372,47.690
Leisure,Park:Chief Garry Park,-117.370,47.671
Leisure,Park:Crawford State Park,-117.370,48.995
Leisure,Park:Morgan Acres Park,-117.369,47.723
Leisure,Park:Eels Park,-117.368,46.885
Leisure,Park:Underhill Playground,-117.367,47.648
Leisure,Park:Harmon Field,-117.366,47.713
Leisure,Park:Steptoe Memorial State Park,-117.365,47.229
Leisure,Park:Peone Creek Park,-117.360,47.779
Leisure,Park:Schmuck Park,-117.359,46.895
Leisure,Park:Colfax Little League Park,-117.350,46.901
Leisure,Park:Minnehaha Park,-117.349,47.688
Leisure,Park:Interstate Fairgrounds,-117.340,47.663
Leisure,Park:Saint Michaels Mission State Park,-117.332,47.732
Leisure,Park:Pend Oreille State Park,-117.330,48.079
Leisure,Park:Edgecliff Park,-117.305,47.650
Leisure,Park:Steptoe Butte State Park,-117.299,47.032
Leisure,Park:Asotin State Wildlife Recreation Area,-117.293,46.258
Leisure,Park:Dishman Hills Natural Area,-117.288,47.649
Leisure,Park:Knox Park,-117.287,47.677
Leisure,Park:Millwood Park,-117.281,47.685
Leisure,Park:Balfour Park,-117.266,47.658
Leisure,Park:Hanging Tree Historical Monument,-117.265,47.399
Leisure,Park:George Wright Camp/Treaty Site,-117.264,47.379
